"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6798501690027288, 1.043653795076305, -0.48904259785869575, -1.1915952555246025, 1.9145173759256227, -0.0752740246652828, -0.9901585326320899]","[0.7088669838413371, 1.0838281386214685, -0.45678052178875755, -1.196383884250595, 1.8394164280332768, -0.061347184468558566, -0.9612458285016973]","[0.7220501520943454, 1.1020804910369844, -0.4421229386120043, -1.1985594951350793, 1.8052959210950767, -0.05501982295188769, -0.9481099607188123]","[0.7265790032834091, 1.1083507734420772, -0.43708757748144367, -1.19930688891418, 1.793574406550706, -0.052846166500080546, -0.943597358794436]","[0.7365646127116823, 1.1221760435797734, -0.4259851703850247, -1.2009548084539616, 1.7677297803394154, -0.04805349757525334, -0.9336475771741192]","[0.7388792710428151, 1.1253807329814813, -0.4234116390181164, -1.2013367952239422, 1.7617390113428228, -0.04694255976671022, -0.9313412237075784]","[0.7396273558487406, 1.126416470920374, -0.4225798878748649, -1.201460251241119, 1.759802827845725, -0.04658351079446194, -0.9305958229880831]","[0.7457868817697852, 1.1349444541536726, -0.4157314761892689, -1.2024767543593304, 1.7438608218808789, -0.043627199646353726, -0.9244583971014315]","[ 0.7695459   1.16783927 -0.38931524 -1.20639769  1.68236804 -0.03222388
 -0.90078463]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6700068580387321, 1.0301000688288204, -0.4986817351057443, -1.190391089610604, 1.938121316310411, -0.07995697839226279, -0.9990470288591451]","[0.6706130189664359, 1.034823096648303, -0.4299997901692096, -1.2123918833914369, 1.8389800379413057, -0.07750770908463689, -0.950526978985389]","[0.6707720079650007, 1.0360618922038949, -0.41198531060467847, -1.2181624370694741, 1.8129764276062743, -0.07686529408123197, -0.9378007312396607]","[0.6709219049770105, 1.0372298456720632, -0.3950010117914723, -1.2236029943519837, 1.7884598665493607, -0.07625961639063697, -0.9258022500340247]","[0.6712443099030954, 1.039741930112749, -0.3584704530428223, -1.235304778430322, 1.73572859492877, -0.07495689882175958, -0.8999954017562347]","[0.6715036588035123, 1.0417627005313592, -0.3290845489310915, -1.2447179250298093, 1.6933105168973308, -0.07390896703875303, -0.8792358624857015]","[0.6715261360257838, 1.0419378364420413, -0.32653773459214785, -1.2455337425946866, 1.6896342315276467, -0.07381814500104925, -0.8774366769958478]","[0.6719900122446377, 1.0455522236225916, -0.27397756539520723, -1.2623702699332195, 1.613764476087607, -0.07194379491768094, -0.8403057827970137]","[ 0.67219998  1.0471882  -0.25018734 -1.26999096  1.57942367 -0.07109541
 -0.82349928]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6676934451413037, 1.0307513294741792, -0.4992997557576607, -1.1889717454313968, 1.9359941702835228, -0.082558717403099, -1.001679372107118]","[0.6474592056341795, 1.0372730923740336, -0.49314654599215907, -1.1802060715399707, 1.9005708333888103, -0.10501662603134562, -1.0166345795185328]","[0.6439923265696191, 1.0383905133304068, -0.4920922719183371, -1.1787041850326845, 1.8945014960641282, -0.10886450246028989, -1.0191969637120448]","[0.6249058234295434, 1.044542345625516, -0.4862880875075792, -1.1704357219557953, 1.861087458900298, -0.13004854268090918, -1.0333038745805234]","[0.5211152524213617, 1.0779954188244147, -0.4547254901156842, -1.125472613846775, 1.6793851338871475, -0.24524531888564874, -1.110015901055747]","[0.5168532246146867, 1.079369126732633, -0.4534294121923385, -1.1236262609924288, 1.6719237589836171, -0.2499757280033056, -1.1131659828673022]","[0.4940459633627192, 1.0867202085574776, -0.44649374937137887, -1.1137459284787743, 1.6319959278096452, -0.2752894240815247, -1.1300229209493786]","[0.4930121446686159, 1.0870534219901844, -0.4461793662544807, -1.1132980679336733, 1.6301860595476638, -0.2764368556794442, -1.130787020484262]","[ 0.47998337  1.09125277 -0.44221733 -1.10765387  1.60737706 -0.29089745
 -1.14041664]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6588571093394417, 1.0165793608808542, -0.4926315621535754, -1.1939992741253325, 1.9308061111439663, -0.08529022039556419, -1.0084526841568777]","[0.6521723395532609, 1.0085190256075174, -0.48820940781864824, -1.1964181861851027, 1.9252739177335518, -0.08846286673923265, -1.0135388701323926]","[0.6144022091686581, 0.962976707179903, -0.4632234545018529, -1.2100854667061587, 1.8940160475139736, -0.10638887913719353, -1.042276719542356]","[0.5915629807998288, 0.9354377127305156, -0.4481146929486277, -1.2183499375412528, 1.875114719162743, -0.11722856347851077, -1.0596542159613447]","[0.5888314884023749, 0.932144144631048, -0.44630773753616276, -1.219338339552498, 1.8728541859319605, -0.11852495208196806, -1.0617325041849535]","[0.5677679640248376, 0.9067462515170577, -0.4323736517539524, -1.226960264430662, 1.8554223977793738, -0.12852187280455069, -1.0777589352679535]","[0.5615267203702479, 0.8992207094284466, -0.4282449018395519, -1.2292186846944775, 1.8502572584966281, -0.1314840180233154, -1.0825076591524123]","[0.5551593038673704, 0.8915430311418632, -0.42403268520515175, -1.2315227611340627, 1.8449877008685698, -0.134506045906494, -1.087352383137395]","[ 0.54461497  0.87882892 -0.41705732 -1.23533827  1.8362614  -0.13951048
 -1.09537517]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6585780736849349, 1.0220938658570788, -0.5051590144018855, -1.1878655386815031, 1.9123861561824897, -0.07876914197266673, -0.9832661960809377]","[0.5764263790343367, 0.9651376818084236, -0.5422824912570542, -1.1727308820717455, 1.7135204237012787, -0.06988391612876035, -0.8630161927554454]","[0.5551303056339172, 0.9503730067610402, -0.5519059602718919, -1.1688075453782987, 1.6619687271262988, -0.06758061097412037, -0.8318439459976397]","[0.5535956567490601, 0.9493090269526169, -0.5525994517768464, -1.1685248198181304, 1.6582537815504759, -0.06741462898201357, -0.8295975950940774]","[0.5411021061143233, 0.9406471853144167, -0.5582451543980783, -1.1662231558111058, 1.6280104724034754, -0.06606337238951056, -0.8113100903534388]","[0.5315301063569114, 0.9340108696277402, -0.5625706392582908, -1.1644597237843746, 1.6048394014820089, -0.06502810001948646, -0.7972990220783914]","[0.5188404817082208, 0.9252130888872072, -0.5683049456405269, -1.1621219374199974, 1.574121453283784, -0.06365563678111313, -0.7787245129012618]","[0.5129187648413654, 0.9211075327305493, -0.5709809064954375, -1.161030990340923, 1.5597866721538005, -0.06301516561409141, -0.7700565666591229]","[ 0.50064994  0.9126015  -0.57652506 -1.15877073  1.53008736 -0.06168821
 -0.75209801]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6780474958821376, 1.043085702708176, -0.5068095082989569, -1.192983062699218, 1.9085501394815987, -0.07181886252062358, -0.9826180368606454]","[0.6976520422303053, 1.074921979575134, -0.5233890217179444, -1.2003215271465253, 1.8319224185224425, -0.05189087920823595, -0.9403521301147306]","[0.7033656970157358, 1.0842005159126087, -0.5282210445816289, -1.2024602888277405, 1.8095896219976284, -0.046082960208496164, -0.9280339261608848]","[0.7057565134592295, 1.0880830181078334, -0.5302429517761784, -1.2033552302948385, 1.8002447071986323, -0.043652699934027844, -0.9228795082492074]","[0.7077707045003545, 1.091353909589298, -0.5319463478559279, -1.2041091915996742, 1.7923718971719833, -0.04160527865007394, -0.9185370659809321]","[0.7268064604209936, 1.1222665145074904, -0.5480448367024348, -1.2112347437838638, 1.717967390838193, -0.022255469703302097, -0.8774974280168064]","[0.7379958079145643, 1.1404371550537948, -0.5575076385252736, -1.2154231920811034, 1.6742319132492152, -0.010881519693526784, -0.853374048199089]","[0.746212351154719, 1.1537801899211813, -0.5644563475894121, -1.2184988465429203, 1.642116149309885, -0.002529419437423852, -0.8356598076247537]","[ 0.75788473  1.17273524 -0.57432765 -1.22286811  1.59649265  0.00933553
 -0.81049504]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6704601158278886, 1.032074564690603, -0.5045097627682937, -1.1936285033245388, 1.9339436914184722, -0.08768858659632589, -0.9922175175558265]","[0.6739095133401214, 1.047397447390022, -0.5379734172457801, -1.2207820900184032, 1.8888303044758228, -0.14470696278138317, -0.9346352961066458]","[0.6752697836379932, 1.0534400279102072, -0.5511698131620344, -1.2314901099927205, 1.8710398352484132, -0.1671921658588346, -0.9119277405857131]","[0.6753093190205496, 1.0536156516321005, -0.5515533579337835, -1.2318013317159089, 1.8705227666864788, -0.16784568384486667, -0.91126776006872]","[0.6767666356717604, 1.0600893305929113, -0.5656912300425976, -1.243273298599613, 1.8514630643034133, -0.1919350585095175, -0.8869401695738555]","[0.6772688843061548, 1.0623204149731473, -0.570563696815, -1.247226989581165, 1.8448943412425034, -0.200237204456098, -0.8785559250831345]","[0.6776477621075477, 1.0640034625452433, -0.5742393056104602, -1.250209507887628, 1.8399391394144735, -0.2065000364235286, -0.8722311610092305]","[0.6788999927267544, 1.0695661101736123, -0.586387575741302, -1.2600670417203488, 1.82356168095532, -0.22719934877102044, -0.8513271565954499]","[ 0.6798057   1.07358944 -0.59517413 -1.26719676  1.81171625 -0.24217067
 -0.83620779]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6660419145640328, 1.0323937531148282, -0.5021254939662374, -1.1903116463508938, 1.9349178887832492, -0.08156443890637737, -0.9925041379802352]","[0.659022864745661, 1.0366270768666195, -0.5058997678720514, -1.1909201881475016, 1.9258523906752132, -0.08433501345604877, -0.9792341919363866]","[0.6539595554852263, 1.0396808559263944, -0.5086224036294875, -1.1913591699746515, 1.9193128416324456, -0.08633361385597153, -0.9696616938878015]","[0.6346091557185167, 1.0513514536652302, -0.519027474229699, -1.193036822554961, 1.894320710644047, -0.09397164557064724, -0.9330785711752323]","[0.6342052195522788, 1.0515950753249976, -0.5192446782346992, -1.1930718432552947, 1.8937990043382713, -0.09413108812923139, -0.9323149049711391]","[0.6232326437557177, 1.0582128465247875, -0.5251448367433522, -1.1940231502215422, 1.8796273047923235, -0.09846220701753475, -0.9115705745346615]","[0.5623765906186566, 1.094916300959756, -0.557868270727942, -1.199299284864945, 1.801028285145454, -0.12248344014422914, -0.7965184574437331]","[0.5532681680152501, 1.1004097655662368, -0.5627660393212325, -1.2000889723580914, 1.7892642444255482, -0.12607873644581646, -0.7792984234477627]","[ 0.53960033  1.1086531  -0.57011549 -1.20127395  1.77161147 -0.13147373
 -0.75345854]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6670030721653243, 1.02735416585166, -0.5019933972027613, -1.1938917420639379, 1.937077447954572, -0.07799998186434758, -1.0022171257797492]","[0.6261696029471446, 0.9911181091528899, -0.5292007429446491, -1.247426175937215, 1.896868849818702, -0.050651733099022406, -1.0327725433792865]","[0.6131444315279324, 0.9795594329224695, -0.5378794163205594, -1.2645027357147876, 1.884043001482192, -0.04192811409226338, -1.0425191938510618]","[0.6091774225627042, 0.976039066797797, -0.540522634899452, -1.2697036550388099, 1.8801366993154087, -0.03927120665548273, -1.045487680679991]","[0.6065203971202712, 0.9736811940422974, -0.5422930112902261, -1.2731871296387154, 1.8775203341057634, -0.037491661733957765, -1.047475915417832]","[0.574786687421388, 0.9455203611293034, -0.5634371861051796, -1.3147913875172568, 1.8462722426486047, -0.016237984206472947, -1.0712220425629675]","[0.5688357076260907, 0.9402393981005822, -0.5674023247008873, -1.3225933779048558, 1.84041233018745, -0.012252310714719786, -1.0756751217711078]","[0.5237975601592767, 0.9002720650166607, -0.5974112480954781, -1.3816403257518342, 1.7960633976340796, 0.017912024680604682, -1.1093768725678628]","[ 0.51786698  0.89500921 -0.60136279 -1.38941557  1.79022358  0.02188403
 -1.11381468]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6458329091438089, 1.0088198889488154, -0.49529959708086857, -1.2122960841268258, 1.9096819202551132, -0.0675635576901048, -0.9938049264322719]","[0.6374276023704064, 1.001448715189739, -0.49366457113438705, -1.2200630062812066, 1.8991269341920483, -0.06323592799495831, -0.9916574685419042]","[0.6289941403032511, 0.9940528501769009, -0.49202406833416806, -1.227855945329522, 1.8885365920448836, -0.05889380201923508, -0.9895028173022208]","[0.590396071943933, 0.9602036313070389, -0.4845158541841203, -1.2635224831892622, 1.8400669662980866, -0.03902086325444764, -0.9796414608180694]","[0.5520358183756214, 0.9265629680787787, -0.4770539004935936, -1.2989692683357816, 1.7918959770998815, -0.019270367891102903, -0.9698408632405421]","[0.5300342392980534, 0.9072683168867486, -0.47277408613045563, -1.3192998233738993, 1.7642674363708264, -0.007942442626376972, -0.9642197162836953]","[0.5196563487851118, 0.8981672529653667, -0.47075534716995776, -1.3288895111644468, 1.7512353730944765, -0.0025991912296638303, -0.9615682862445311]","[0.4921458303069418, 0.874041445618685, -0.4654039170882739, -1.3543106006269678, 1.7166889672400671, 0.01156511471473562, -0.9545396694948128]","[ 0.47063118  0.85517381 -0.46121882 -1.37419121  1.68967189  0.02264234
 -0.94904293]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6789712515196493, 1.0175846105765434, -0.507250694519817, -1.2127954219021368, 1.8943642411535297, -0.10947196143424265, -0.9848265276434603]","[0.6800260995397207, 1.016124465276656, -0.5081028167709852, -1.2154779578974684, 1.888998402039491, -0.11293499108305367, -0.9830459373810237]","[0.6810633423548725, 1.0146886895131637, -0.5089407172702396, -1.218115722897355, 1.8837221177194796, -0.11634022345164088, -0.9812950648180578]","[0.6881729234191052, 1.0048474411270631, -0.5146839448310276, -1.2361957749556989, 1.8475568432600296, -0.13968073274547946, -0.9692940461195351]","[0.6950646522042702, 0.9953077489607192, -0.520251188012143, -1.253721816797268, 1.8124997476641327, -0.1623060405248653, -0.9576607634733881]","[0.6983817431752425, 0.9907161540594585, -0.5229307844769716, -1.2621573598898361, 1.795626249171275, -0.17319593571517272, -0.9520614925166772]","[0.7094607549699952, 0.9753803268201826, -0.531880578467792, -1.2903318905962744, 1.7392691307030066, -0.20956794911873364, -0.933360049139249]","[0.7383593128094796, 0.9353782671869887, -0.5552252723887509, -1.3638224979089193, 1.5922669000082719, -0.30444091726370226, -0.8845790970889572]","[ 0.74280867  0.92921936 -0.55881953 -1.37513746  1.56963375 -0.319048
 -0.87706855]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6589556538145901, 1.0198434510341114, -0.5006507330294536, -1.2058882575281151, 1.9271080250610801, -0.0909828506243543, -0.9864851876697813]","[0.6565934539696067, 1.0176681777865868, -0.5007900329624686, -1.209294612765322, 1.9243443606685655, -0.09333206197737777, -0.9835980291437117]","[0.6519515153321425, 1.0133935670011482, -0.501063770065039, -1.2159884122006654, 1.9189135074950534, -0.09794847704078899, -0.977924498708466]","[0.6354963562805338, 0.9982405445569446, -0.5020341378171608, -1.239717190836205, 1.8996617336704655, -0.11431315784539592, -0.957812460832172]","[0.5903888820825828, 0.9567025340898824, -0.5046941448218988, -1.3047633728083479, 1.8468880784092916, -0.15917260981643877, -0.9026806187923677]","[0.5752894733627602, 0.9427979781686615, -0.5055845633983385, -1.3265371232726548, 1.8292224696693618, -0.1741889948457916, -0.8842256236671139]","[0.53843202254118, 0.90885714673799, -0.5077580630035688, -1.379686551295355, 1.78610095958596, -0.21084378597086967, -0.839177232179534]","[0.5334746616569881, 0.9042920738324907, -0.508050400690647, -1.3868351980309193, 1.7803010769953391, -0.2157738889403159, -0.8331181822756937]","[ 0.5308408   0.90186664 -0.50820572 -1.39063329  1.77721959 -0.21839326
 -0.82989899]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6700783617959822, 0.9977337694721716, -0.5317062753484144, -1.156762787495355, 1.673999708428723, -0.15987611879102634, -0.9240321541075994]","[0.6700798059142908, 0.9971731222036322, -0.5322570367549009, -1.1561859778215582, 1.6693787134840683, -0.1612635447667414, -0.9227129281313258]","[0.6700827973527508, 0.9960117618140342, -0.5333979189414473, -1.1549911375983473, 1.6598064908221524, -0.164137547124574, -0.9199801995874692]","[0.6700871535531313, 0.9943205625334651, -0.5350592973993171, -1.1532511842264321, 1.6458672035653492, -0.1683227343958593, -0.91600073844108]","[0.670095136377046, 0.991221406185766, -0.5381038064957882, -1.1500626850358124, 1.6203231821832054, -0.1759921733834094, -0.9087082966727128]","[0.670107704810397, 0.9863419875217577, -0.5428971866423216, -1.1450426019178903, 1.5801057937386382, -0.18806720269456653, -0.8972268247885395]","[0.670122057493427, 0.980769873042673, -0.5483710483372135, -1.1393098538686375, 1.5341790332177736, -0.20185643667778025, -0.8841154112919055]","[0.6701330644799154, 0.9764966518857087, -0.552568920023574, -1.134913443790638, 1.4989580761708123, -0.21243131747331623, -0.8740603469600745]","[ 0.67013371  0.97624563 -0.55281551 -1.13465519  1.49688911 -0.21305251
 -0.87346969]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6503776708727596, 1.0277995790572882, -0.48458311375918495, -1.2105396245421036, 1.9022044873179704, -0.09567996386936839, -0.9900237040217995]","[0.6010609861294193, 1.0222442092569453, -0.44582720658269404, -1.2622524880099715, 1.8071302664304927, -0.1350879118625691, -0.9649992486682815]","[0.5605998945006415, 1.0176863942356553, -0.4140305373705333, -1.304679486459871, 1.7291281301781694, -0.1674195376187048, -0.9444683312660187]","[0.5532647001770511, 1.0168601076100032, -0.4082661168340336, -1.3123710801779043, 1.7149871170706776, -0.17328094046701992, -0.9407462797166217]","[0.532906684177898, 1.0145668409829949, -0.39226760877399525, -1.3337182430563466, 1.6757403080037794, -0.1895486121467898, -0.9304161396208642]","[0.509815394248199, 1.011965679623629, -0.37412113575460393, -1.3579314830510063, 1.6312242094302747, -0.208000386782115, -0.9186990715148431]","[0.49883984926794767, 1.0107293189184656, -0.3654959168316417, -1.3694403032809759, 1.610065216419217, -0.21677071893298386, -0.9131298197135869]","[0.47997260069910086, 1.0086039825650506, -0.3506689401600447, -1.3892242659364715, 1.5736923546319954, -0.23184714903458983, -0.9035561303645965]","[ 0.47341697  1.00786551 -0.34551715 -1.39609842  1.56105421 -0.23708562
 -0.90022965]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6864003902053983, 1.0068349535965146, -0.5092886366024689, -1.175874759228355, 1.910470626126589, -0.08881877039721336, -0.9986497793258773]","[0.6998169346277997, 0.9878822960243822, -0.5168853358281714, -1.1643482264827354, 1.8863013072718224, -0.09602772210185281, -0.9975634325511423]","[0.7005169902616967, 0.9868933741162538, -0.5172817204652688, -1.163746788889431, 1.8850401876199188, -0.09640387464131726, -0.9975067485678397]","[0.7039395800369874, 0.9820585097891429, -0.5192196550240689, -1.160806345219462, 1.8788745416097623, -0.09824289396090205, -0.9972296191337195]","[0.7058622608361675, 0.9793424668454374, -0.52030831297343, -1.1591545157696879, 1.8754109161166188, -0.09927598508991023, -0.9970739383548786]","[0.7075774659057177, 0.9769195110286703, -0.5212794942712027, -1.1576809345868453, 1.872321049089603, -0.10019759576108236, -0.9969350570277163]","[0.7229826815789125, 0.9551575902026627, -0.5300022164783411, -1.1444458781281996, 1.8445692258250213, -0.10847509645658109, -0.9956876861821559]","[0.7320103458458072, 0.9424048109370158, -0.5351138493986416, -1.1366899564457822, 1.828306282900907, -0.11332582356311381, -0.9949567100342771]","[ 0.76173421  0.90041589 -0.55194406 -1.11115334  1.77476004 -0.12929699
 -0.99254995]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6710863579256777, 1.0071377904614756, -0.5045586160585153, -1.1750747376283972, 1.9258238044283473, -0.09553308714540011, -0.9823122208351317]","[0.6726220679676124, 0.9749471706150966, -0.5109750124082992, -1.1541119988399144, 1.9058380496789864, -0.11738947816740414, -0.9574484147081965]","[0.6727292414212912, 0.9727006658643363, -0.511422797040945, -1.1526490604901092, 1.904443292659512, -0.11891478232432079, -0.9557132303951047]","[0.6745836161586294, 0.9338303904917911, -0.5191706159461331, -1.1273364870398432, 1.8803104305293907, -0.14530644367565965, -0.9256901057837823]","[0.6749110215755504, 0.9269675172774752, -0.5205385583731976, -1.122867339840543, 1.876049571260702, -0.14996611289676662, -0.9203892712584203]","[0.6766133728551145, 0.891283865162778, -0.5276512034936817, -1.099629915961499, 1.8538951448119652, -0.17419415999352703, -0.8928274718176236]","[0.6776587855912141, 0.8693705592316997, -0.5320190739124206, -1.085359830128499, 1.8402901269472498, -0.18907258685514347, -0.875901789961521]","[0.6780840543771154, 0.860456333599473, -0.5337959022270268, -1.0795548290343375, 1.8347556722484475, -0.19512505810316863, -0.869016505398839]","[ 0.67819082  0.85821841 -0.53424198 -1.07809748  1.83336624 -0.19664454
 -0.86728795]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6694216059884173, 1.031703761202382, -0.5041132300802245, -1.1941798904673824, 1.9301030371817698, -0.0838962539403005, -0.9962780500303295]","[0.6684959390910934, 1.0344379435503506, -0.5107513108818106, -1.2009752861575542, 1.9140935983487875, -0.09017732852055947, -0.9903071469964393]","[0.6664805190590171, 1.0403909768621997, -0.5252041567821405, -1.2157706479010202, 1.8792368439163063, -0.10385287808230508, -0.977306922381215]","[0.6630430504607943, 1.050544376524787, -0.5498547026468427, -1.2410053833819985, 1.8197857136850681, -0.12717767957964352, -0.9551339444543069]","[0.6621028361263038, 1.0533215282670636, -0.5565971050609302, -1.2479075729870344, 1.8035246764572754, -0.13355746519522127, -0.9490692049259233]","[0.661726192917131, 1.0544340356031041, -0.5592980637568565, -1.250672541300955, 1.7970106200115459, -0.1361131621676442, -0.9466397131866745]","[0.6611942979480533, 1.0560051167767204, -0.5631123535331276, -1.2545772253627316, 1.7878114793729007, -0.13972231355817163, -0.9432087886351338]","[0.6572981592413627, 1.0675133101753043, -0.5910520839307156, -1.2831790952711204, 1.7204276348280545, -0.16615940217234568, -0.9180772143166693]","[ 0.65452886  1.07569312 -0.61091111 -1.30350876  1.67253248 -0.18495038
 -0.90021417]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6565868789531094, 1.039464281697479, -0.5211424894447813, -1.2256735701595773, 1.871256998718791, -0.10326845755363395, -1.0009342152038752]","[0.6555230193011743, 1.0402144584210242, -0.5228200216774993, -1.2285064889510382, 1.8658008273390312, -0.10511433309364437, -1.0010100750119935]","[0.6432848469612324, 1.0488441606674233, -0.5421176127953405, -1.2610951375870643, 1.8030354376183984, -0.12634847138965116, -1.0018827327951316]","[0.6378014931787667, 1.0527107274340888, -0.5507639626186015, -1.2756965898954775, 1.7749131961943818, -0.13586249761093602, -1.0022737300145734]","[0.630293345739543, 1.0580050700060675, -0.5626030800382614, -1.2956898022811028, 1.7364064823638516, -0.14888969126721063, -1.0028091076116354]","[0.6112878032534939, 1.071406758438792, -0.5925717042479021, -1.3462990704798756, 1.6389335715521889, -0.1818657195767872, -1.004164320964783]","[0.608653293189523, 1.0732644735277528, -0.5967258946448146, -1.353314425421611, 1.6254220727519646, -0.18643679027972232, -1.0043521779133715]","[0.6046508240778232, 1.076086799911542, -0.6030371321592014, -1.3639724759813363, 1.6048947810402168, -0.19338137156870688, -1.0046375788478472]","[ 0.59957399  1.07966671 -0.61104247 -1.37749142  1.57885743 -0.20219006
 -1.00499959]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6587032893564353, 1.0364013172863928, -0.49335750183746696, -1.2013288023847748, 1.932672060770565, -0.09049285263019523, -1.0025333336080045]","[0.6484856325706131, 1.0421850956440788, -0.48734719940789123, -1.2116079590929736, 1.9260197313724525, -0.09998384712024838, -1.0048454551145893]","[0.6230711317357152, 1.0565711572413163, -0.47239770175727586, -1.237175429425805, 1.9094733123072771, -0.12359091207139887, -1.0105964227964384]","[0.6114438527241511, 1.0631528624321944, -0.4655582213600162, -1.2488726928547018, 1.9019032312593396, -0.1343912788625588, -1.0132275232952341]","[0.5949213963307312, 1.0725055181053298, -0.45583926505863354, -1.2654945976644236, 1.8911460855948374, -0.14973868638261612, -1.0169663381301428]","[0.5808513043737463, 1.0804699951921288, -0.4475628559321534, -1.2796493772930853, 1.8819855815456632, -0.16280813743557968, -1.0201502151085233]","[0.526906951074062, 1.1110055856581345, -0.4158313264342288, -1.3339184208431982, 1.846864455945164, -0.21291606048181116, -1.0323571136213099]","[0.5193838450765178, 1.1152640940973246, -0.41140603175044793, -1.3414868083024885, 1.8419664465246455, -0.21990413603254352, -1.0340594936814207]","[ 0.41849467  1.17237314 -0.35206029 -1.44298323  1.77628132 -0.31361825
 -1.05688939]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.5931808535965305, 0.9371719708922749, -0.5147159387639363, -1.1951883546882733, 1.8654428319679999, -0.15743367452914234, -0.8856183884411855]","[0.5926451489336891, 0.9365245209304394, -0.5148185698761215, -1.1952247552503428, 1.864922703011536, -0.15797367046372626, -0.8848208418651979]","[0.5679674395419902, 0.9066991654461343, -0.519546362887335, -1.1969015793565219, 1.8409625023186016, -0.1828490610860129, -0.8480811530146851]","[0.5667047601343291, 0.9051730974631441, -0.5197882689242443, -1.1969873770792983, 1.8397365355346433, -0.18412185520955726, -0.846201300722923]","[0.5586496860154532, 0.8954377753862615, -0.5213314722467066, -1.1975347107983725, 1.8319156640987535, -0.19224145464312187, -0.8342090646487407]","[0.5383251622727483, 0.8708736581882819, -0.5252252753457627, -1.198915740569711, 1.8121820794238592, -0.2127287883452439, -0.8039503130567869]","[0.517546165301403, 0.8457602669313875, -0.5292061471155793, -1.2003276513135621, 1.7920072354086045, -0.23367423584189842, -0.7730149506519691]","[0.5054083880262202, 0.8310906103487785, -0.5315315209038199, -1.2011524003697815, 1.7802223661217758, -0.24590924299811565, -0.7549444663396347]","[ 0.49602882  0.81975451 -0.53332847 -1.20178973  1.77111551 -0.25536395
 -0.74098035]"
"[ 0.66999523  1.03000944 -0.49999972 -1.1899689   1.94002381 -0.08000398
 -0.99997812]","[0.6742101460174051, 1.02281604813914, -0.4937674360139341, -1.1928410219519128, 1.9296976534755204, -0.07960207422750055, -1.012352031716322]","[0.698390966693249, 0.9815478870780607, -0.45801305533264813, -1.2093182670993041, 1.8704569062898833, -0.07729636176160454, -1.08334066641754]","[0.698729659952133, 0.9809698567396659, -0.45751225480669994, -1.2095490587639548, 1.8696271395093427, -0.07726406636189116, -1.0843349822165358]","[0.7047586857746327, 0.9706804289315816, -0.4485975828323817, -1.2136573451537762, 1.8548565905972794, -0.0766891809937517, -1.1020346425157084]","[0.7093529907014454, 0.9628395653717761, -0.44180432591520574, -1.2167879869783766, 1.8436009735811485, -0.076251100488384, -1.1155223333814417]","[0.7108260981768192, 0.9603254887252901, -0.43962615147832323, -1.2177917888478658, 1.839991998158198, -0.07611063535218757, -1.1198469958834638]","[0.7132870919592543, 0.9561254374058862, -0.4359872630497198, -1.2194687541751799, 1.8339627937550445, -0.07587597234720851, -1.1270718370485024]","[0.7133964726357845, 0.9559387630395968, -0.43582552998034774, -1.2195432881310673, 1.8336948213362343, -0.0758655425775665, -1.127392950421521]","[ 0.7148844   0.9533994  -0.43362544 -1.22055719  1.83004954 -0.07572366
 -1.13176112]"
